,step,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
7498,46,448711.92,1154596.47,1603308.39,20171224.91,19722512.99,0
7499,379,93119.09,11169.0,0.0,1371798.91,1464918.0,0
7500,36,10253.66,263446.0,253192.34,0.0,0.0,0
7501,324,2577620.63,0.0,0.0,3446821.54,6024442.17,0
7502,14,260638.42,25598.0,0.0,192180.14,452818.55,0
7503,564,54110.87,3311851.16,3365962.03,112486.92,58376.05,0
7504,323,55199.28,0.0,0.0,82341.66,137540.94,0
7505,404,200588.27,102210.0,302798.27,39162.61,0.0,0
7506,158,12285.35,0.0,0.0,0.0,0.0,0
7507,254,147020.63,0.0,0.0,1989336.79,2136357.42,0
7508,328,87694.24,6904870.06,6992564.3,5631898.42,5544204.18,0
7509,19,208959.34,970.0,0.0,42383.71,251343.05,0
7510,188,56813.9,10733.0,0.0,0.0,56813.9,0
7511,350,5222.71,0.0,0.0,0.0,0.0,0
7512,260,98187.42,242.0,0.0,0.0,98187.42,0
7513,282,171260.29,0.0,0.0,2778994.3,2950254.6,0
7514,354,28829.63,1983002.1,2011831.73,452163.49,423333.85,0
7515,407,102860.81,31632.0,0.0,0.0,102860.81,0
7516,380,3780.69,31050.0,27269.31,0.0,0.0,0
7517,330,57114.43,312176.04,369290.48,894611.98,837497.54,0
7518,347,209585.11,6465568.7,6675153.81,1883985.76,1674400.65,0
7519,229,364970.74,3627.0,0.0,865755.04,1230725.77,0
7520,335,8921.83,40620.0,31698.17,0.0,0.0,0
7521,283,21965.49,0.0,0.0,0.0,0.0,0
7522,261,2608.32,215826.0,213217.68,0.0,0.0,0
7523,372,442537.2,3462.0,0.0,0.0,442537.2,0
7524,381,2099.65,102215.27,100115.62,0.0,0.0,0
7525,355,22000.41,177582.0,155581.59,0.0,0.0,0
7526,252,235130.21,0.0,0.0,766424.75,1001554.96,0
7527,260,494999.97,0.0,0.0,1301280.08,1796280.05,0
7528,306,236382.68,7909.0,0.0,0.0,236382.68,0
7529,326,3578.62,17219.0,13640.38,0.0,0.0,0
7530,279,125126.5,2417.0,0.0,0.0,125126.5,0
7531,404,1767.52,0.0,0.0,0.0,0.0,0
7532,36,228643.74,0.0,0.0,319455.1,548098.84,0
7533,383,25939.86,0.0,0.0,0.0,0.0,0
7534,212,29605.67,0.0,0.0,0.0,0.0,0
7535,329,206370.43,17091.0,223461.43,17621.59,0.0,0
7536,6,46856.97,9170.0,0.0,0.0,0.0,0
7537,466,210417.37,0.0,0.0,513738.59,724155.96,0
7538,180,442629.25,0.0,0.0,720657.44,1163286.69,0
7539,186,145604.35,0.0,0.0,735186.38,880790.73,0
7540,19,125402.29,5565.0,0.0,1679905.2,1805307.49,0
7541,451,61230.44,773975.0,835205.44,68967.2,7736.76,0
7542,407,15085.84,2385630.86,2400716.69,5773639.89,5758554.05,0
7543,323,2407724.56,10736.0,0.0,4602913.73,7010638.3,0
7544,40,122360.16,1941.0,0.0,586389.46,1241298.2,0
7545,371,21994.82,5175.0,0.0,0.0,0.0,0
7546,371,14752.31,0.0,0.0,0.0,0.0,0
7547,332,172094.64,3421316.34,3593410.98,1251326.64,1079232.0,0
7548,350,37411.27,79378.0,41966.73,0.0,0.0,0
7549,369,127200.33,6017.0,0.0,50801.08,178001.41,0
7550,139,215863.92,123238.0,0.0,0.0,215863.92,0
7551,300,90576.45,0.0,0.0,217426.27,308002.72,0
7552,18,7147.52,83998.62,76851.1,0.0,0.0,0
7553,162,5854.73,27223.0,21368.27,0.0,0.0,0
7554,348,2901.18,91434.02,88532.83,0.0,0.0,0
7555,251,10105.64,4625.0,0.0,0.0,0.0,0
7556,13,17881.65,31833.0,13951.35,0.0,0.0,0
7557,212,315375.7,2357849.05,2673224.75,893179.15,577803.45,0
7558,208,396123.69,99986.0,496109.69,0.0,0.0,0
7559,240,2744.45,38860.0,36115.55,0.0,0.0,0
7560,158,269025.21,0.0,0.0,291685.38,560710.59,0
7561,322,56886.21,0.0,0.0,0.0,0.0,0
7562,184,8481.39,8607.0,125.61,0.0,0.0,0
7563,251,496.88,0.0,0.0,0.0,0.0,0
7564,334,131258.88,157.0,131415.88,0.0,0.0,0
7565,36,452481.85,192560.34,0.0,124684.51,577166.36,0
7566,211,3758.22,0.0,0.0,0.0,0.0,0
7567,261,7310.69,722438.04,715127.35,0.0,0.0,0
7568,372,166049.09,0.0,0.0,1061547.4,1227596.49,0
7569,21,2647.3,19884.0,17236.7,0.0,0.0,0
7570,135,34665.28,24994.0,0.0,0.0,0.0,0
7571,355,33304.61,8976756.27,9010060.88,1197908.66,1164604.05,0
7572,249,28568.88,301246.0,272677.12,0.0,0.0,0
7573,36,6394.31,120048.0,113653.69,0.0,0.0,0
7574,377,14023.76,269780.0,255756.24,0.0,0.0,0
7575,20,67060.17,206905.0,139844.83,199940.78,267000.95,0
7576,17,590761.21,8118.0,0.0,0.0,590761.21,0
7577,307,140581.9,2919054.6,3059636.5,1333602.54,1193020.64,0
7578,228,56768.03,50768.0,0.0,0.0,0.0,0
7579,322,247691.9,2052.0,0.0,205955.89,453647.79,0
7580,355,319961.41,0.0,0.0,331271.55,651232.96,0
7581,136,4254.55,0.0,0.0,0.0,0.0,0
7582,276,195684.38,0.0,0.0,750508.89,946193.27,0
7583,42,216635.87,45970.56,262606.44,689345.05,472709.17,0
7584,234,126135.79,363016.0,489151.79,0.0,0.0,0
7585,356,22289.53,0.0,0.0,53593.96,75883.48,0
7586,335,43596.29,0.0,0.0,0.0,0.0,0
7587,48,738.26,4379.85,3641.59,0.0,0.0,0
7588,41,937016.07,143745.0,0.0,312449.66,1249465.73,0
7589,211,15501.35,41229.0,25727.65,0.0,0.0,0
7590,395,7942.1,0.0,0.0,0.0,0.0,0
7591,253,495706.33,0.0,0.0,526247.62,1021953.96,0
7592,131,64416.84,41810.0,0.0,288416.95,352833.79,0
7593,259,242113.49,9898141.27,10140254.77,6970784.66,6728671.17,0
7594,233,65960.96,0.0,0.0,202170.99,268131.94,0
7595,227,65803.52,0.0,0.0,12053122.53,12118926.04,0
7596,36,94159.65,0.0,0.0,4312758.84,4406918.48,0
7597,325,55513.3,14739.0,70252.3,41750.97,0.0,0
7598,160,73071.66,5387397.52,5460469.18,940877.99,867806.33,0
7599,402,31673.25,0.0,0.0,562130.08,593803.33,0
7600,302,104884.06,0.0,0.0,1599757.3,1704641.36,0
7601,212,178007.46,10094904.95,10272912.41,4822405.7,4644398.24,0
7602,306,456308.8,1832.0,458140.8,337404.13,0.0,0
7603,379,9177.01,85186.86,76009.85,0.0,0.0,0
7604,130,587.35,0.0,0.0,0.0,0.0,0
7605,355,11454.31,0.0,0.0,0.0,0.0,0
7606,404,9426.76,0.0,0.0,600624.52,610051.28,0
7607,370,265519.04,108622.0,374141.04,4969798.05,4704279.01,0
7608,42,14697.56,0.0,0.0,0.0,0.0,0
7609,253,228576.72,22129.0,0.0,102127.7,330704.41,0
7610,592,4173.39,0.0,0.0,0.0,0.0,0
7611,283,88218.46,30405.0,0.0,0.0,88218.46,0
7612,161,458884.02,193831.0,0.0,6319905.71,6731948.77,0
7613,13,247999.32,15857.0,0.0,370222.92,618222.24,0
7614,185,321559.81,500.0,0.0,0.0,321559.81,0
7615,306,15298.14,0.0,0.0,0.0,0.0,0
7616,34,7356.15,0.0,0.0,0.0,0.0,0
7617,378,15579.44,0.0,0.0,2821446.43,2837025.86,0
7618,297,11476.41,1384063.3,1395539.71,331987.41,320511.0,0
7619,301,286523.02,56648.0,343171.02,0.0,0.0,0
7620,301,7953.03,22570.0,30523.03,246222.13,238269.11,0
7621,259,20299.47,10496.0,30795.47,54916.42,34616.96,0
7622,281,308117.46,123825.0,0.0,775450.89,1083568.35,0
7623,180,167958.71,19199159.61,19367118.32,596159.66,428200.95,0
7624,276,2672.01,20571.0,17898.99,0.0,0.0,0
7625,333,202051.52,1588765.21,1790816.73,1773182.43,1571130.91,0
7626,305,3041072.96,0.0,0.0,7187550.49,10228623.45,0
7627,180,555110.94,0.0,0.0,1082291.02,1637401.96,0
7628,20,258025.87,2050.0,260075.87,0.0,0.0,0
7629,255,137509.49,178.0,0.0,0.0,137509.49,0
7630,33,10522.61,0.0,0.0,191279.86,454559.3,0
7631,490,365375.75,20316.0,0.0,499503.27,864879.02,0
7632,373,23125.63,0.0,0.0,0.0,0.0,0
7633,474,53232.68,9838.0,0.0,1466642.94,1519875.62,0
7634,259,130131.85,1143.0,0.0,4178887.07,4309018.91,0
7635,397,411512.5,16090.0,0.0,5502563.28,5914075.78,0
7636,180,3655.76,791.0,0.0,0.0,0.0,0
7637,48,22672.22,225423.9,248096.12,427370.9,404698.68,0
7638,132,501112.6,0.0,0.0,825502.55,1326615.16,0
7639,17,1884653.25,0.0,0.0,3772435.5,5657088.75,0
7640,327,53458.83,6412863.12,6466321.96,593864.35,540405.52,0
7641,38,23986.85,11880912.65,11904899.5,223848.56,199861.72,0
7642,158,27341.26,0.0,0.0,0.0,0.0,0
7643,130,2192.28,0.0,0.0,0.0,0.0,0
7644,525,155290.39,21776.45,0.0,174767.44,330057.83,0
7645,9,327881.77,0.0,0.0,640181.17,746390.99,0
7646,185,29620.72,0.0,0.0,197070.19,226690.91,0
7647,656,834503.02,0.0,0.0,1650566.14,2485069.16,0
7648,208,137413.14,30001.0,0.0,125317.75,262730.88,0
7649,161,59005.77,0.0,0.0,88207.52,147213.29,0
7650,274,383.67,14891.47,14507.79,0.0,0.0,0
7651,286,7098.0,10359.0,3261.0,0.0,0.0,0
7652,208,599.16,158051.77,157452.61,0.0,0.0,0
7653,15,154598.93,0.0,0.0,1558224.81,1852679.12,0
7654,356,2906.03,0.0,0.0,0.0,0.0,0
7655,283,121055.14,155353.0,34297.86,271249.65,392304.79,0
7656,370,438088.62,37874.0,0.0,0.0,438088.62,0
7657,38,340508.89,0.0,0.0,574529.16,915038.05,0
7658,187,8323.43,636768.79,628445.36,0.0,0.0,0
7659,382,122591.76,5091704.08,5214295.84,761068.75,638476.99,0
7660,94,3605.88,21377.0,17771.12,0.0,0.0,0
7661,158,2504.59,550949.23,548444.64,0.0,0.0,0
7662,204,36133.02,31410.0,67543.02,0.0,0.0,0
7663,140,38062.25,82521.0,44458.75,238726.52,276788.77,0
7664,355,5069.96,0.0,0.0,100518.92,62667.62,0
7665,19,228047.85,9069843.42,9297891.27,280867.76,63065.32,0
7666,154,172422.42,75636.0,0.0,0.0,172422.42,0
7667,308,31921.66,163177.04,131255.38,5779025.41,5810947.08,0
7668,353,2797856.89,1109.0,0.0,0.0,2797008.51,0
7669,15,53452.45,11580.0,0.0,584569.34,638021.8,0
7670,212,41093.61,60123.0,19029.39,153133.26,194226.86,0
7671,234,28226.21,18144.0,0.0,0.0,0.0,0
7672,208,15419.04,0.0,0.0,0.0,0.0,0
7673,326,178209.48,34793.0,213002.48,0.0,0.0,0
7674,157,459638.17,12424.4,0.0,993713.11,1453351.28,0
7675,16,14707.39,815.0,0.0,0.0,14707.39,0
7676,253,41993.84,0.0,0.0,1504889.43,1546883.26,0
7677,133,226863.93,24727.0,0.0,578654.23,805518.17,0
7678,308,7133.56,67940.0,60806.44,0.0,0.0,0
7679,96,17821.43,3147694.39,3165515.82,211761.24,193939.81,0
7680,189,112394.81,0.0,0.0,334706.45,447101.26,0
7681,379,297939.59,21104.0,0.0,295634.57,593574.16,0
7682,327,395429.93,103715.0,499144.93,4270352.53,3874922.6,0
7683,137,180040.36,11294.0,0.0,296432.61,476472.97,0
7684,227,160446.4,0.0,0.0,3248687.22,3409133.62,0
7685,37,161230.94,22939.0,0.0,7139.63,168370.57,0
7686,351,673294.9,0.0,0.0,3002608.54,3675903.44,0
7687,326,216953.39,6458522.02,6675475.41,1325196.88,1108243.49,0
7688,187,3354.03,22850.0,19495.97,0.0,0.0,0
7689,688,150601.56,21284.0,171885.56,0.0,0.0,0
7690,370,31254.97,0.0,0.0,360507.27,391762.24,0
7691,210,127375.59,0.0,0.0,507413.45,634789.05,0
7692,140,24773.06,0.0,0.0,514492.05,539265.11,0
7693,168,365447.13,0.0,0.0,807260.81,1172707.93,0
7694,395,134082.1,50860.0,0.0,0.0,134082.1,0
7695,237,23222.01,100661.0,77438.99,0.0,23222.01,0
7696,399,441.81,0.0,0.0,36897.87,37339.68,0
7697,163,106551.81,1675.0,0.0,406423.96,512975.77,0
7698,522,299281.86,51161.0,0.0,407108.91,706390.78,0
7699,255,684592.32,51243.0,0.0,431918.95,1116511.27,0
7700,207,271222.39,29958.0,301180.39,0.0,0.0,0
7701,347,98456.51,105569.0,204025.51,5126435.86,5027979.35,0
7702,137,836465.39,1087.0,0.0,0.0,836465.39,0
7703,594,55781.34,605524.73,549743.39,417093.26,472874.6,0
7704,19,15174.47,185781.27,170606.79,1166030.95,1181205.42,0
7705,38,180396.97,1542065.31,1722462.28,189803.4,9406.43,0
7706,210,117180.89,0.0,0.0,692571.74,809752.63,0
7707,162,3449.57,0.0,0.0,0.0,0.0,0
7708,238,17655.72,0.0,0.0,0.0,0.0,0
7709,217,1150.01,18763.0,17612.99,0.0,0.0,0
7710,137,21891.42,56188.0,34296.58,0.0,21891.42,0
7711,334,1579.41,135.0,0.0,0.0,0.0,0
7712,135,28664.19,0.0,0.0,0.0,0.0,0
7713,404,227920.33,179.0,0.0,0.0,227920.33,0
7714,304,48661.2,2134368.87,2183030.07,896366.64,847705.44,0
7715,205,1333221.66,27912.0,0.0,0.0,1333221.66,0
7716,371,1552164.04,78150.0,0.0,0.0,1552164.04,0
7717,1,181.0,181.0,0.0,0.0,0.0,1
7718,1,181.0,181.0,0.0,21182.0,0.0,1
7719,1,2806.0,2806.0,0.0,0.0,0.0,1
7720,1,2806.0,2806.0,0.0,26202.0,0.0,1
7721,1,20128.0,20128.0,0.0,0.0,0.0,1
7722,1,20128.0,20128.0,0.0,6268.0,12145.85,1
7723,1,416001.33,0.0,0.0,102.0,9291619.62,1
7724,1,1277212.77,1277212.77,0.0,0.0,0.0,1
7725,1,1277212.77,1277212.77,0.0,0.0,2444985.19,1
7726,1,35063.63,35063.63,0.0,0.0,0.0,1
7727,1,35063.63,35063.63,0.0,31140.0,7550.03,1
7728,1,25071.46,25071.46,0.0,0.0,0.0,1
7729,1,25071.46,25071.46,0.0,9083.76,34155.22,1
7730,1,132842.64,4499.08,0.0,0.0,132842.64,1
7731,1,235238.66,235238.66,0.0,0.0,0.0,1
7732,1,235238.66,235238.66,0.0,0.0,235238.66,1
7733,2,1096187.24,1096187.24,0.0,0.0,0.0,1
7734,2,1096187.24,1096187.24,0.0,0.0,1096187.24,1
7735,2,963532.14,963532.14,0.0,0.0,0.0,1
7736,2,963532.14,963532.14,0.0,132382.57,1095914.71,1
7737,2,14949.84,14949.84,0.0,0.0,0.0,1
7738,2,14949.84,14949.84,0.0,18161.79,33111.63,1
7739,2,18627.02,18627.02,0.0,0.0,0.0,1
7740,2,18627.02,18627.02,0.0,147251.58,165878.6,1
7741,3,10539.37,10539.37,0.0,0.0,0.0,1
7742,3,10539.37,10539.37,0.0,0.0,10539.37,1
7743,3,22877.0,22877.0,0.0,0.0,0.0,1
7744,3,22877.0,22877.0,0.0,0.0,22877.0,1
7745,4,10000000.0,12930418.44,2930418.44,0.0,0.0,1
7746,4,10000000.0,10000000.0,0.0,0.0,9941904.21,1
7747,4,2930418.44,2930418.44,0.0,0.0,0.0,1
7748,4,2930418.44,2930418.44,0.0,3616012.1,6963508.84,1
7749,4,169941.73,169941.73,0.0,0.0,0.0,1
7750,4,169941.73,169941.73,0.0,0.0,169941.73,1
7751,4,13707.11,13707.11,0.0,0.0,0.0,1
7752,4,13707.11,13707.11,0.0,0.0,13707.11,1
7753,4,86070.17,86070.17,0.0,0.0,0.0,1
7754,4,86070.17,86070.17,0.0,0.0,86070.17,1
7755,5,120074.73,120074.73,0.0,0.0,0.0,1
7756,5,120074.73,120074.73,0.0,0.0,120074.73,1
7757,5,60726.57,60726.57,0.0,0.0,0.0,1
7758,5,60726.57,60726.57,0.0,13010502.78,13071229.35,1
7759,5,10119.47,10119.47,0.0,0.0,0.0,1
7760,5,10119.47,10119.47,0.0,0.0,10119.47,1
7761,6,33332.86,33332.86,0.0,0.0,0.0,1
7762,6,33332.86,33332.86,0.0,31002.0,0.0,1
7763,6,25975.86,25975.86,0.0,0.0,0.0,1
7764,6,25975.86,25975.86,0.0,98152.0,28041.27,1
7765,6,26768.5,26768.5,0.0,0.0,0.0,1
7766,6,26768.5,26768.5,0.0,101976.0,128744.5,1
7767,6,30521.02,30521.02,0.0,0.0,0.0,1
7768,6,30521.02,30521.02,0.0,0.0,30521.02,1
7769,6,216422.0,216422.0,0.0,0.0,0.0,1
7770,6,216422.0,216422.0,0.0,10097.0,48630.5,1
7771,6,17320.91,17320.91,0.0,0.0,0.0,1
7772,6,17320.91,17320.91,0.0,6244.44,0.0,1
7773,6,17246.0,17246.0,0.0,0.0,101717.84,1
7774,6,17246.0,17246.0,0.0,0.0,17246.0,1
7775,6,10565.0,10565.0,0.0,0.0,0.0,1
7776,6,10565.0,10565.0,0.0,36275.0,24380.72,1
7777,6,10224.0,10224.0,0.0,0.0,0.0,1
7778,6,10224.0,10224.0,0.0,0.0,10224.0,1
7779,6,85354.69,85354.69,0.0,0.0,0.0,1
7780,6,85354.69,85354.69,0.0,11170.0,10612.55,1
7781,6,13704.0,13704.0,0.0,0.0,1658746.09,1
7782,6,13704.0,13704.0,0.0,3382.84,143675.35,1
7783,7,262434.54,262434.54,0.0,0.0,0.0,1
7784,7,262434.54,262434.54,0.0,19525.79,438233.86,1
7785,7,21729.0,21729.0,0.0,0.0,0.0,1
7786,7,21729.0,21729.0,0.0,27335.0,0.0,1
7787,7,5460002.91,5460002.91,0.0,0.0,0.0,1
7788,7,5460002.91,5460002.91,0.0,0.0,9281535.44,1
7789,7,164.0,164.0,0.0,0.0,0.0,1
7790,7,164.0,164.0,0.0,4068.0,0.0,1
7791,7,21571.0,21571.0,0.0,0.0,0.0,1
7792,7,21571.0,21571.0,0.0,30797.41,71140.3,1
7793,7,441445.58,441445.58,0.0,0.0,0.0,1
7794,7,441445.58,441445.58,0.0,98993.5,0.0,1
7795,8,181728.11,0.0,0.0,11397.0,184477.77,1
7796,8,222.0,222.0,0.0,0.0,267095.19,1
7797,8,222.0,222.0,0.0,24708.0,171647.35,1
7798,8,1996.17,1996.17,0.0,0.0,0.0,1
7799,8,1996.17,1996.17,0.0,2559.74,4555.92,1
7800,8,1078013.76,0.0,0.0,0.0,970749.68,1
7801,8,89631.24,89631.24,0.0,0.0,0.0,1
7802,8,89631.24,89631.24,0.0,21175.0,0.0,1
7803,8,29707.86,29707.86,0.0,0.0,0.0,1
7804,8,29707.86,29707.86,0.0,10935.0,0.0,1
7805,8,43092.0,43092.0,0.0,0.0,0.0,1
7806,8,43092.0,43092.0,0.0,660641.74,1158662.9,1
7807,9,556218.01,556218.01,0.0,0.0,0.0,1
7808,9,556218.01,556218.01,0.0,0.0,582265.81,1
7809,9,11308.0,11308.0,0.0,0.0,0.0,1
7810,9,11308.0,11308.0,0.0,0.0,302550.56,1
7811,9,350705.74,350705.74,0.0,0.0,1184633.07,1
7812,9,350705.74,350705.74,0.0,894760.68,1794033.65,1
7813,9,2539898.07,2539898.07,0.0,0.0,261290.69,1
7814,9,2539898.07,2539898.07,0.0,968.0,1842864.22,1
7815,9,361559.69,361559.69,0.0,0.0,141302.12,1
7816,9,361559.69,361559.69,0.0,504667.31,189441.24,1
7817,9,1154353.99,1154353.99,0.0,0.0,10872.9,1
7818,9,1154353.99,1154353.99,0.0,162222.0,1965587.6,1
7819,9,21922.0,21922.0,0.0,0.0,0.0,1
7820,9,21922.0,21922.0,0.0,1929861.61,2046918.8,1
7821,9,994453.2,1437370.87,442917.67,194812.76,665743.67,1
7822,9,1055.0,1055.0,0.0,0.0,0.0,1
7823,9,1055.0,1055.0,0.0,75179.0,0.0,1
7824,9,244068.01,244068.01,0.0,0.0,0.0,1
7825,9,244068.01,244068.01,0.0,0.0,338538.16,1
7826,10,59835.0,59835.0,0.0,0.0,0.0,1
7827,10,59835.0,59835.0,0.0,255480.76,315315.76,1
7828,10,277970.88,0.0,0.0,0.0,277970.88,1
7829,10,93810.76,93810.76,0.0,0.0,0.0,1
7830,10,93810.76,93810.76,0.0,4096048.05,4189858.81,1
7831,10,503405.88,503405.88,0.0,0.0,0.0,1
7832,10,503405.88,503405.88,0.0,29669.0,533074.88,1
7833,10,2662734.59,2662734.59,0.0,0.0,0.0,1
7834,10,2662734.59,2662734.59,0.0,14165.62,2930405.33,1
7835,10,9217.19,9217.19,0.0,0.0,96795.6,1
7836,10,9217.19,9217.19,0.0,0.0,9217.19,1
7837,11,2100.0,2100.0,0.0,0.0,0.0,1
7838,11,2100.0,2100.0,0.0,112512.48,114612.48,1
7839,11,1933920.8,0.0,0.0,1283762.85,3217683.65,1
7840,11,313418.28,313418.28,0.0,0.0,97980.88,1
7841,11,313418.28,313418.28,0.0,688164.64,1029922.17,1
7842,11,12461.0,12461.0,0.0,0.0,0.0,1
7843,11,12461.0,12461.0,0.0,27964.11,40425.11,1
7844,12,19472.0,19472.0,0.0,0.0,0.0,1
7845,12,19472.0,19472.0,0.0,0.0,19472.0,1
7846,12,3964129.99,3964129.99,0.0,0.0,0.0,1
7847,12,3964129.99,3964129.99,0.0,1912955.54,5811064.07,1
7848,12,1041647.06,1041647.06,0.0,0.0,0.0,1
7849,12,1041647.06,1041647.06,0.0,52730.33,1094377.39,1
7850,12,2066467.64,2066467.64,0.0,0.0,81209.81,1
7851,12,2066467.64,2066467.64,0.0,194510.24,3098566.67,1
7852,12,149668.66,0.0,0.0,44170.11,193838.76,1
7853,12,2007.0,2007.0,0.0,0.0,0.0,1
7854,12,2007.0,2007.0,0.0,129917.8,250910.76,1
7855,12,222048.71,0.0,0.0,2979.0,225027.71,1
7856,12,8677.0,8677.0,0.0,0.0,0.0,1
7857,12,8677.0,8677.0,0.0,225127.62,233804.62,1
7858,13,408.0,408.0,0.0,0.0,226013.18,1
7859,13,408.0,408.0,0.0,898297.85,1075854.14,1
7860,13,48375.02,48375.02,0.0,0.0,0.0,1
7861,13,48375.02,48375.02,0.0,374803.26,658520.33,1
7862,13,4022667.54,4022667.54,0.0,0.0,0.0,1
7863,13,4022667.54,4022667.54,0.0,80136.56,4057191.21,1
7864,13,454859.39,0.0,0.0,0.0,454859.39,1
7865,13,1161495.82,1161495.82,0.0,0.0,0.0,1
7866,13,1161495.82,1161495.82,0.0,319036.02,1565123.81,1
7867,13,2686564.04,2686564.04,0.0,0.0,0.0,1
7868,13,2686564.04,2686564.04,0.0,438199.37,3124763.41,1
7869,13,6188514.81,6188514.81,0.0,0.0,0.0,1
7870,13,6188514.81,6188514.81,0.0,381607.21,6424681.56,1
7871,13,123194.95,79466.45,0.0,535933.16,263908.84,1
7872,14,2093951.47,2093951.47,0.0,0.0,0.0,1
7873,14,2093951.47,2093951.47,0.0,0.0,2093951.47,1
7874,14,143032.0,143032.0,0.0,0.0,0.0,1
7875,14,143032.0,143032.0,0.0,814654.61,1020323.73,1
7876,14,2927005.15,2927005.15,0.0,0.0,0.0,1
7877,14,2927005.15,2927005.15,0.0,0.0,2994420.07,1
7878,14,1832319.42,1832319.42,0.0,0.0,0.0,1
7879,14,1832319.42,1832319.42,0.0,43962.42,2440139.69,1
7880,14,1561891.66,1561891.66,0.0,0.0,0.0,1
7881,14,1561891.66,1561891.66,0.0,3471928.95,6443177.56,1
7882,14,65488.05,65488.05,0.0,0.0,0.0,1
7883,14,65488.05,65488.05,0.0,0.0,65488.05,1
7884,15,696763.08,696763.08,0.0,0.0,69861.26,1
7885,15,696763.08,696763.08,0.0,366114.58,1347073.81,1
7886,15,119.0,119.0,0.0,0.0,0.0,1
7887,15,119.0,119.0,0.0,4844060.13,4844179.13,1
7888,15,128473.62,128473.62,0.0,0.0,0.0,1
7889,15,128473.62,128473.62,0.0,0.0,128473.62,1
7890,15,248056.41,248056.41,0.0,0.0,0.0,1
7891,15,248056.41,248056.41,0.0,0.0,201427.47,1
7892,15,164500.81,164500.81,0.0,0.0,0.0,1
7893,15,164500.81,164500.81,0.0,685636.21,850137.02,1
7894,15,212089.74,212089.74,0.0,0.0,0.0,1
7895,15,212089.74,212089.74,0.0,257758.48,469848.23,1
7896,15,95428.32,0.0,0.0,0.0,95428.32,1
7897,15,39713.28,0.0,0.0,1274866.51,1314579.79,1
7898,15,170.0,170.0,0.0,0.0,0.0,1
7899,15,170.0,170.0,0.0,413421.36,345764.15,1
7900,15,747282.4,747282.4,0.0,0.0,0.0,1
7901,15,747282.4,747282.4,0.0,5340917.82,6088200.22,1
7902,15,59385.67,59385.67,0.0,0.0,0.0,1
7903,15,59385.67,59385.67,0.0,74371.0,133756.67,1
7904,16,2198224.71,2198224.71,0.0,0.0,0.0,1
7905,16,2198224.71,2198224.71,0.0,0.0,2198224.71,1
7906,16,828720.89,828720.89,0.0,0.0,0.0,1
7907,16,828720.89,828720.89,0.0,9142622.59,10184336.54,1
7908,16,2701905.3,2701905.3,0.0,0.0,0.0,1
7909,16,2701905.3,2701905.3,0.0,57418.0,2759323.3,1
7910,16,31074.0,31074.0,0.0,0.0,0.0,1
7911,16,31074.0,31074.0,0.0,0.0,31074.0,1
7912,16,121626.82,121626.82,0.0,0.0,0.0,1
7913,16,121626.82,121626.82,0.0,653744.34,775371.16,1
7914,17,1639676.27,1639676.27,0.0,0.0,0.0,1
7915,17,1639676.27,1639676.27,0.0,448954.92,2198318.48,1
7916,17,305627.0,305627.0,0.0,0.0,0.0,1
7917,17,305627.0,305627.0,0.0,7699847.16,8005474.16,1
7918,17,195351.76,195351.76,0.0,0.0,0.0,1
7919,17,195351.76,195351.76,0.0,156408.25,265841.0,1
7920,17,42062.82,340830.43,298767.61,398931.35,678419.64,1
7921,18,295664.18,295664.18,0.0,0.0,0.0,1
7922,18,295664.18,295664.18,0.0,10184336.54,10480000.72,1
7923,18,307739.18,307739.18,0.0,0.0,0.0,1
7924,18,307739.18,307739.18,0.0,25326.0,838246.41,1
7925,18,314251.58,75956.47,0.0,7962205.25,8276456.84,1
7926,18,1102133.9,1102133.9,0.0,0.0,746575.95,1
7927,18,1102133.9,1102133.9,0.0,306228.56,1408362.45,1
7928,18,1144089.37,1144089.37,0.0,0.0,0.0,1
7929,18,1144089.37,1144089.37,0.0,2502877.26,3879210.29,1
7930,18,1974352.3,1974352.3,0.0,0.0,0.0,1
7931,18,1974352.3,1974352.3,0.0,15531.71,1989884.01,1
7932,18,11481.0,11481.0,0.0,0.0,263492.28,1
7933,18,11481.0,11481.0,0.0,761417.61,1765080.5,1
7934,18,508782.2,0.0,0.0,1082007.65,1590789.85,1
7935,18,9131.0,9131.0,0.0,0.0,0.0,1
7936,18,9131.0,9131.0,0.0,133084.02,142215.02,1
7937,19,143660.11,143660.11,0.0,0.0,0.0,1
7938,19,143660.11,143660.11,0.0,0.0,143660.11,1
7939,19,3477438.49,3477438.49,0.0,0.0,0.0,1
7940,19,3477438.49,3477438.49,0.0,0.0,3477438.49,1
7941,19,122101.57,0.0,0.0,0.0,639940.2,1
7942,19,161939.36,161939.36,0.0,0.0,0.0,1
7943,19,161939.36,161939.36,0.0,628935.02,851972.34,1
7944,19,10000000.0,11861008.32,1861008.32,0.0,0.0,1
7945,19,10000000.0,10000000.0,0.0,504326.62,10342417.9,1
7946,19,1861008.32,1861008.32,0.0,0.0,0.0,1
7947,19,1861008.32,1861008.32,0.0,0.0,1789942.62,1
7948,20,16614.82,16614.82,0.0,0.0,0.0,1
7949,20,16614.82,16614.82,0.0,904409.29,921024.11,1
7950,20,448025.06,448025.06,0.0,0.0,0.0,1
7951,20,448025.06,448025.06,0.0,71679.93,519704.99,1
